date,headline,source,market_event,market_index,index_change_percent,trading_volume,sentiment,sector,impact_level,related_company,news_url,sentiment_raw,cleaned_text,predicted_sentiment_slm,conf_slm,predicted_sentiment_llm,conf_llm,predicted_sentiment_ens,conf_ens,predicted_sentiment_baseline,conf_baseline,text_all,predicted_sentiment_blend,conf_blend
2025-03-18,Geopolitical ceasefire prompts a broad market recovery,Times of India,Stock Market Crash,Dow Jones,3.11,190.38,Neutral,Materials,Low,Tesla,,Neutral,geopolitical ceasefire prompt broad market recovery,Positive,0.9962019324302672,Positive,0.7203060984611511,Positive,0.7203060984611511,Negative,0.3511855845607796,[SECTOR]Materials [EVENT]Stock Market Crash [INDEX]Dow Jones || Geopolitical ceasefire prompts a broad market recovery,Neutral,0.42396891382188095
2025-03-15,Mining company stock surges on commodity price boom,Economic Times,Market Rally,KOSPI,,304.75,,Finance,Low,JP Morgan Chase,https://www.ft.com/content/tech-sector-innovation,,mining company stock surge commodity price boom,Positive,0.8297235369682312,Neutral,0.9161109328269958,Neutral,0.9161109328269958,Neutral,0.3549110157218938,[SECTOR]Finance [EVENT]Market Rally [INDEX]KOSPI || Mining company stock surges on commodity price boom,Negative,0.4074022910122658
2025-06-08,Healthcare stocks gain on robust demand and strong outlook,The Motley Fool,Inflation Data Release,DAX,-3.83,319.56,Neutral,Materials,Medium,Samsung Electronics,,Neutral,healthcare stock gain robust demand strong outlook,Positive,0.9995635151863098,Negative,0.9446352124214172,Negative,0.9446352124214172,Positive,0.344279490042307,[SECTOR]Materials [EVENT]Inflation Data Release [INDEX]DAX || Healthcare stocks gain on robust demand and strong outlook,Neutral,0.3587241493918426
2025-05-23,Major technology firm acquires a smaller rival in a multi-billion dollar deal,Seeking Alpha,Consumer Confidence Report,Russell 2000,0.78,181.68,Positive,Construction,Low,Apple Inc.,https://www.reuters.com/business/retail-sector-earnings,Positive,major technology firm acquire small rival multi billion dollar deal,Positive,0.9964330196380616,Negative,0.6925921440124512,Negative,0.6925921440124512,Positive,0.3832058828527983,[SECTOR]Construction [EVENT]Consumer Confidence Report [INDEX]Russell 2000 || Major technology firm acquires a smaller rival in a multi-billion dollar deal,Positive,0.35952246204109606
2025-03-31,Central Bank Governor signals potential shift in policy,CNBC,Interest Rate Change,Dow Jones,0.2,453.06,Neutral,Industrials,High,Boeing,https://economictimes.indiatimes.com/news/economy/unemployment-rate,Neutral,central bank governor signal potential shift policy,Positive,0.9266303777694702,Neutral,0.6529574394226074,Neutral,0.6529574394226074,Negative,0.4148662157132545,[SECTOR]Industrials [EVENT]Interest Rate Change [INDEX]Dow Jones || Central Bank Governor signals potential shift in policy,Neutral,0.3798793017740909
2025-04-14,Banking stocks dip after a major scandal is revealed,Financial Times,Cryptocurrency Regulation,Hang Seng,4.99,314.53,Negative,Agriculture,Low,Boeing,https://www.ft.com/content/geopolitical-summit,Negative,banking stock dip major scandal reveal,Negative,0.9994405245524832,Neutral,0.942514181137085,Neutral,0.942514181137085,Neutral,0.4210156213544847,[SECTOR]Agriculture [EVENT]Cryptocurrency Regulation [INDEX]Hang Seng || Banking stocks dip after a major scandal is revealed,Neutral,0.38282782576472507
2025-07-15,Financial sector bracing for new capital requirements,The Motley Fool,IPO Launch,TSX,-0.18,7.52,Positive,Aerospace & Defense,Low,Tesla,https://www.cnbc.com/2025/09/automotive-industry-trends,Positive,financial sector brace new capital requirement,Positive,0.7918830513954163,Neutral,0.8703101277351379,Neutral,0.8703101277351379,Negative,0.3526103137651786,[SECTOR]Aerospace & Defense [EVENT]IPO Launch [INDEX]TSX || Financial sector bracing for new capital requirements,Neutral,1.0
2025-07-13,Aerospace and Defense sector sees rally amid geopolitical tensions,The Economist,Commodity Price Shock,ASX 200,-0.6,149.08,,Real Estate,High,Tata Motors,https://www.marketwatch.com/story/consumer-goods-report,,aerospace defense sector see rally amid geopolitical tension,Positive,0.8135903477668762,Neutral,0.5167160034179688,Positive,0.8135903477668762,Neutral,0.5044868394627735,[SECTOR]Real Estate [EVENT]Commodity Price Shock [INDEX]ASX 200 || Aerospace and Defense sector sees rally amid geopolitical tensions,Neutral,0.4117519956504827
2025-06-15,Bond yields tumble as investors seek safe havens,Mint,Geopolitical Event,FTSE 100,4.11,30.24,Positive,Industrials,Low,ExxonMobil,https://www.ft.com/content/consumer-confidence-report,Positive,bond yield tumble investor seek safe haven,Negative,0.9993801749660634,Neutral,0.9539420008659364,Neutral,0.9539420008659364,Neutral,0.4033387076443075,[SECTOR]Industrials [EVENT]Geopolitical Event [INDEX]FTSE 100 || Bond yields tumble as investors seek safe havens,Positive,0.38153023069798087
2025-05-20,UK's FTSE 100 sees a boost from favorable trade data,The Motley Fool,Corporate Earnings Report,Nasdaq Composite,-0.47,457.4,Neutral,Technology,Medium,Goldman Sachs,https://www.theeconomist.com/finance-and-economics/trade-tariffs,Neutral,uk ftse see boost favorable trade datum,Positive,0.9989511966705322,Negative,0.9470400214195251,Negative,0.9470400214195251,Neutral,0.3982371308917019,[SECTOR]Technology [EVENT]Corporate Earnings Report [INDEX]Nasdaq Composite || UK's FTSE 100 sees a boost from favorable trade data,Neutral,0.3876736454050446
2025-03-06,Government subsidy program gives a lift to the agriculture sector,Business Standard,Commodity Price Shock,Russell 2000,-0.05,204.89,Positive,Transportation,High,Apple Inc.,https://www.forbes.com/finance/geopolitical-event-impact,Positive,government subsidy program give lift agriculture sector,Positive,0.9988086223602296,Negative,0.9177612662315368,Negative,0.9177612662315368,Positive,0.3621604638443979,[SECTOR]Transportation [EVENT]Commodity Price Shock [INDEX]Russell 2000 || Government subsidy program gives a lift to the agriculture sector,Neutral,1.0
2025-06-10,Semiconductor shortages weigh heavily on tech sector profits,Economic Times,Interest Rate Change,TSX,,241.36,Positive,Agriculture,Medium,Microsoft,https://www.ft.com/content/currency-devaluation,Positive,semiconductor shortage weigh heavily tech sector profit,Negative,0.9965077557135372,Neutral,0.9426727294921876,Neutral,0.9426727294921876,Negative,0.3689611291988223,[SECTOR]Agriculture [EVENT]Interest Rate Change [INDEX]TSX || Semiconductor shortages weigh heavily on tech sector profits,Positive,0.3952772097961318
2025-06-17,New housing data release shows a slowdown in market activity,Times of India,Unemployment Rate Announcement,Euro Stoxx 50,-2.35,8.7,Positive,Telecommunications,Low,Tesla,https://www.forbes.com/crypto/cryptocurrency-regulation,Positive,new housing datum release show slowdown market activity,Negative,0.9996587074128912,Neutral,0.9706887602806092,Neutral,0.9706887602806092,Positive,0.3838406893283798,[SECTOR]Telecommunications [EVENT]Unemployment Rate Announcement [INDEX]Euro Stoxx 50 || New housing data release shows a slowdown in market activity,Positive,0.471335508852482
2025-02-02,Utilities sector remains stable during market fluctuations,Economic Times,Economic Data Release,DAX,4.24,418.66,Negative,Energy,High,Tata Motors,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,Negative,utility sector remain stable market fluctuation,Positive,0.99437814950943,Negative,0.8029607534408569,Negative,0.8029607534408569,Neutral,0.4019982978567469,[SECTOR]Energy [EVENT]Economic Data Release [INDEX]DAX || Utilities sector remains stable during market fluctuations,Positive,0.4023817928957415
2025-07-17,Central bank maintains status quo on interest rates,MarketWatch,Trade Tariffs Announcement,S&P 500,1.06,25.01,Negative,Agriculture,High,Samsung Electronics,https://www.moneycontrol.com/us-markets/dow-jones-industrial,Negative,central bank maintain status quo interest rate,Positive,0.9878121018409728,Positive,0.9171980619430542,Positive,0.9171980619430542,Negative,0.4332083256982397,[SECTOR]Agriculture [EVENT]Trade Tariffs Announcement [INDEX]S&P 500 || Central bank maintains status quo on interest rates,Negative,0.3615995666779722
2025-02-15,E-commerce earnings report beats all analyst expectations,Barron's,Supply Chain Disruption,Euro Stoxx 50,-3.79,71.75,Negative,Finance,High,Microsoft,https://economictimes.indiatimes.com/industry/industrials,Negative,e commerce earning report beat analyst expectation,Positive,0.9944164752960204,Negative,0.681343674659729,Negative,0.681343674659729,Negative,0.3849148907432382,[SECTOR]Finance [EVENT]Supply Chain Disruption [INDEX]Euro Stoxx 50 || E-commerce earnings report beats all analyst expectations,Negative,0.41573752894195104
2025-05-18,Unexpected rise in unemployment fuels market pessimism,Financial Times,Government Policy Announcement,TSX,-0.82,393.62,Negative,Consumer Goods,Low,JP Morgan Chase,https://www.reuters.com/markets/stocks/tech-rally,Negative,unexpected rise unemployment fuel market pessimism,Negative,0.9843738824129104,Neutral,0.9133775234222412,Neutral,0.9133775234222412,Negative,0.3514497893560356,[SECTOR]Consumer Goods [EVENT]Government Policy Announcement [INDEX]TSX || Unexpected rise in unemployment fuels market pessimism,Negative,0.4286590767408138
2025-02-18,Merger talks between two banks fall through,Seeking Alpha,Cryptocurrency Regulation,S&P/TSX Composite,-0.94,321.84,Neutral,Retail,High,Microsoft,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,Neutral,merger talk bank fall,Negative,0.9991208228748292,Neutral,0.9586798548698424,Neutral,0.9586798548698424,Negative,0.3662806247754505,[SECTOR]Retail [EVENT]Cryptocurrency Regulation [INDEX]S&P/TSX Composite || Merger talks between two banks fall through,Neutral,0.40762361881979176
2025-05-24,Automotive industry faces headwinds from rising material costs,Mint,Major Merger/Acquisition,Nasdaq Composite,0.09,285.52,Neutral,Finance,High,Boeing,https://www.ft.com/content/tech-sector-innovation,Neutral,automotive industry face headwind rise material cost,Negative,0.997953629354015,Neutral,0.9688184857368468,Neutral,0.9688184857368468,Positive,0.3997112001992299,[SECTOR]Finance [EVENT]Major Merger/Acquisition [INDEX]Nasdaq Composite || Automotive industry faces headwinds from rising material costs,Negative,0.37141863014716914
2025-06-05,Geopolitical ceasefire prompts a broad market recovery,Yahoo Finance,Interest Rate Change,DAX,-1.33,197.01,Negative,Finance,High,Reliance Industries,https://www.ft.com/content/consumer-confidence-report,Negative,geopolitical ceasefire prompt broad market recovery,Positive,0.9962019324302672,Positive,0.7203060984611511,Positive,0.7203060984611511,Negative,0.3511855845607796,[SECTOR]Finance [EVENT]Interest Rate Change [INDEX]DAX || Geopolitical ceasefire prompts a broad market recovery,Negative,0.41454795035435915
2025-02-11,New IPO for a popular software firm is oversubscribed,Mint,Bond Market Fluctuation,Nikkei 225,1.94,267.09,Positive,Media & Entertainment,Medium,Reliance Industries,https://www.ft.com/content/currency-devaluation,Positive,new ipo popular software firm oversubscribe,Negative,0.9996847116271964,Neutral,0.9522457718849182,Neutral,0.9522457718849182,Positive,0.4460462925560823,[SECTOR]Media & Entertainment [EVENT]Bond Market Fluctuation [INDEX]Nikkei 225 || New IPO for a popular software firm is oversubscribed,Positive,0.4016968126736472
2025-07-28,Massive stock buyback program announced by a consumer goods company,The Motley Fool,Regulatory Changes,Hang Seng,-4.49,248.94,Positive,Construction,Low,Goldman Sachs,https://www.moneycontrol.com/us-markets/dow-jones-industrial,Positive,massive stock buyback program announce consumer good company,Negative,0.995518347248435,Positive,0.6850826740264893,Positive,0.6850826740264893,Neutral,0.3986073563227074,[SECTOR]Construction [EVENT]Regulatory Changes [INDEX]Hang Seng || Massive stock buyback program announced by a consumer goods company,Neutral,0.39738653731817364
2025-06-05,Market sentiment turns positive on vaccine trial results,CNBC,Bond Market Fluctuation,Euro Stoxx 50,-0.98,470.63,Neutral,Media & Entertainment,Medium,Tata Motors,https://www.moneycontrol.com/us-markets/nasdaq-composite,Neutral,market sentiment turn positive vaccine trial result,Positive,0.9929572343826294,Negative,0.937713861465454,Negative,0.937713861465454,Positive,0.3366807257832501,[SECTOR]Media & Entertainment [EVENT]Bond Market Fluctuation [INDEX]Euro Stoxx 50 || Market sentiment turns positive on vaccine trial results,Neutral,0.34080668480821885
2025-03-16,Financial services stocks rally on strong profit margins,Economic Times,Bond Market Fluctuation,ASX 200,-1.11,262.76,Positive,Utilities,Medium,Boeing,https://timesofindia.indiatimes.com/business/finance/banking-sector-news,Positive,financial service stock rally strong profit margin,Positive,0.998268723487854,Negative,0.8834443688392639,Negative,0.8834443688392639,Negative,0.4196435803106924,[SECTOR]Utilities [EVENT]Bond Market Fluctuation [INDEX]ASX 200 || Financial services stocks rally on strong profit margins,Negative,0.39179735548121797
2025-05-05,Gold prices surge as investors flee riskier assets,Barron's,Government Policy Announcement,Nasdaq Composite,2.36,431.14,Negative,Transportation,Low,Tata Motors,https://www.ft.com/content/currency-devaluation,Negative,gold price surge investor flee risky asset,Positive,0.735849916934967,Neutral,0.7202873229980469,Neutral,0.7202873229980469,Neutral,0.3835349098006431,[SECTOR]Transportation [EVENT]Government Policy Announcement [INDEX]Nasdaq Composite || Gold prices surge as investors flee riskier assets,Negative,0.3561907792539117
2025-04-07,Central bank maintains status quo on interest rates,Times of India,Central Bank Meeting,Hang Seng,0.15,147.45,Positive,Transportation,Low,Goldman Sachs,https://www.bloomberg.com/asia/policy/central-bank-meeting,Positive,central bank maintain status quo interest rate,Positive,0.9878121018409728,Positive,0.9171980619430542,Positive,0.9171980619430542,Negative,0.4332083256982397,[SECTOR]Transportation [EVENT]Central Bank Meeting [INDEX]Hang Seng || Central bank maintains status quo on interest rates,Negative,0.37451750525999195
2025-08-05,Geopolitical ceasefire prompts a broad market recovery,Investopedia,Currency Devaluation,DAX,-0.65,233.8,Neutral,Media & Entertainment,Low,Goldman Sachs,https://economictimes.indiatimes.com/stocks/bse-sensex-plunges,Neutral,geopolitical ceasefire prompt broad market recovery,Positive,0.9962019324302672,Positive,0.7203060984611511,Positive,0.7203060984611511,Negative,0.3511855845607796,[SECTOR]Media & Entertainment [EVENT]Currency Devaluation [INDEX]DAX || Geopolitical ceasefire prompts a broad market recovery,Negative,0.35211470371041437
2025-06-07,Government subsidy program gives a lift to the agriculture sector,Mint,Supply Chain Disruption,ASX 200,-3.79,80.24,Negative,Consumer Goods,High,Tata Motors,https://www.reuters.com/business/retail-sector-earnings,Negative,government subsidy program give lift agriculture sector,Positive,0.9988086223602296,Negative,0.9177612662315368,Negative,0.9177612662315368,Positive,0.3621604638443979,[SECTOR]Consumer Goods [EVENT]Supply Chain Disruption [INDEX]ASX 200 || Government subsidy program gives a lift to the agriculture sector,Positive,0.37279282149335985
2025-02-04,Major oil spill sends energy stocks plummeting,The Hindu Business Line,Economic Data Release,S&P 500,1.86,322.25,Negative,Healthcare,Medium,Apple Inc.,https://www.wsj.com/japan/economic-data-release,Negative,major oil spill send energy stock plummet,Negative,0.9997251989261712,Neutral,0.9581496715545654,Neutral,0.9581496715545654,Positive,0.3785512201861806,[SECTOR]Healthcare [EVENT]Economic Data Release [INDEX]S&P 500 || Major oil spill sends energy stocks plummeting,Positive,0.36944784306221556
